GEOID10,Municipality,State,TotPop,Scenario,CommitYear,Lat,Lon
1240037,Lely Resort,FL,4646,rcp85,2022,26.0992,-81.7087
1240037,Lely Resort,FL,4646,rcp26,2023,26.0992,-81.7087
3679301,West Bay Shore,NY,4648,rcp85,2089,40.7087,-73.2719
2205525,Bayou Vista,LA,4652,rcp85,1980,29.6906,-91.267
2205525,Bayou Vista,LA,4652,rcp26,1980,29.6906,-91.267
3637847,Island Park,NY,4655,rcp85,1922,40.6053,-73.6554
1277137,Whiskey Creek,FL,4655,rcp85,2039,26.5725,-81.8906
3637847,Island Park,NY,4655,rcp26,1922,40.6053,-73.6554
3459910,Point Pleasant Beach,NJ,4665,rcp85,2026,40.0926,-74.0452
3459910,Point Pleasant Beach,NJ,4665,rcp26,2031,40.0926,-74.0452
2212840,Carlyss,LA,4670,rcp85,2051,30.1767,-93.3696
3448750,Mount Ephraim,NJ,4676,rcp85,2099,39.8797,-75.0909
3470140,Spring Lake Heights,NJ,4713,rcp85,2096,40.1496,-74.046
4854684,Palacios,TX,4718,rcp85,2056,28.7313,-96.2552
1273725,Vamo,FL,4727,rcp85,2066,27.2229,-82.4932
3622832,East Quogue,NY,4757,rcp85,2100,40.8493,-72.5789
3607069,Blue Point,NY,4773,rcp85,2074,40.7515,-73.0358
3407750,Brielle,NJ,4774,rcp85,2099,40.1051,-74.0628
1260475,Ridge Wood Heights,FL,4795,rcp85,2092,27.2874,-82.5131
2455050,Naval Academy,MD,4802,rcp85,2078,38.9827,-76.4816
2559210,Salisbury,MA,4869,rcp85,2036,42.8355,-70.8422
3449920,Neptune City,NJ,4869,rcp85,2083,40.2002,-74.0336
1267175,South Bay,FL,4876,rcp85,2058,26.6793,-80.7264
1264525,Sawgrass,FL,4880,rcp85,2027,30.1912,-81.3711
1264525,Sawgrass,FL,4880,rcp26,2031,30.1912,-81.3711
1257450,Plantation,FL,4919,rcp85,2061,27.0724,-82.3715
4173700,Tillamook,OR,4935,rcp85,2081,45.456,-123.8355
2422050,Deale,MD,4945,rcp85,2032,38.787,-76.5438
2422050,Deale,MD,4945,rcp26,2045,38.787,-76.5438
2207100,Berwick,LA,4946,rcp85,1986,29.7005,-91.2352
2207100,Berwick,LA,4946,rcp26,1986,29.7005,-91.2352
1267887,South Sarasota,FL,4950,rcp85,2080,27.2863,-82.5331
1209630,Butler Beach,FL,4951,rcp85,2016,29.8006,-81.2683
1209630,Butler Beach,FL,4951,rcp26,2017,29.8006,-81.2683
2203810,Avondale,LA,4954,rcp85,1922,29.9005,-90.1933
2203810,Avondale,LA,4954,rcp26,1922,29.9005,-90.1933
1267675,South Pasadena,FL,4964,rcp85,1977,27.7529,-82.7393
1267675,South Pasadena,FL,4964,rcp26,1977,27.7529,-82.7393
2550862,Ocean Bluff-Brant Rock,MA,4970,rcp85,2050,42.1028,-70.6584
4865564,San Leon,TX,4970,rcp85,2042,29.4889,-94.9388
2278855,Violet,LA,4973,rcp85,1975,29.8968,-89.8928
2278855,Violet,LA,4973,rcp26,1975,29.8968,-89.8928
1236175,Kenneth City,FL,4980,rcp85,2082,27.8161,-82.7146
4178900,Warrenton,OR,4989,rcp85,2077,46.1702,-123.9227
1262562,St. Augustine South,FL,4998,rcp85,2090,29.8452,-81.3165
3720120,Edenton,NC,5004,rcp85,2066,36.0579,-76.6009
3431500,Highlands,NJ,5005,rcp85,2071,40.4042,-73.9907
4858892,Port Isabel,TX,5006,rcp85,2036,26.0667,-97.2448
4858892,Port Isabel,TX,5006,rcp26,2067,26.0667,-97.2448
3680885,West Sayville,NY,5011,rcp85,2087,40.7297,-73.1052
1263362,Samsula-Spruce Creek,FL,5047,rcp85,2097,29.0518,-81.0626
1275175,Warm Mineral Springs,FL,5060,rcp85,2024,27.0469,-82.2704
1275175,Warm Mineral Springs,FL,5060,rcp26,2026,27.0469,-82.2704
1224387,Fort Pierce South,FL,5062,rcp85,2072,27.4096,-80.3539
3465490,Salem,NJ,5146,rcp85,2027,39.5682,-75.4726
3465490,Salem,NJ,5146,rcp26,2031,39.5682,-75.4726
3457750,Penns Grove,NJ,5147,rcp85,2027,39.7274,-75.4677
3457750,Penns Grove,NJ,5147,rcp26,2032,39.7274,-75.4677
2214100,Chackbay,LA,5177,rcp85,1982,29.8585,-90.807
2214100,Chackbay,LA,5177,rcp26,1982,29.8585,-90.807
2261790,Port Allen,LA,5180,rcp85,2085,30.4438,-91.2074
1267462,South Highpoint,FL,5195,rcp85,2064,27.9081,-82.7152
1222100,Fellsmere,FL,5197,rcp85,2098,#N/A,#N/A
1232993,Hutchinson Island South,FL,5201,rcp85,1990,27.3182,-80.2256
1232993,Hutchinson Island South,FL,5201,rcp26,1990,27.3182,-80.2256
1260785,River Park,FL,5222,rcp85,2058,27.323,-80.3316
3424180,Forked River,NJ,5244,rcp85,2004,39.797,-74.1046
3424180,Forked River,NJ,5244,rcp26,2004,39.797,-74.1046
1254500,Palm Springs North,FL,5253,rcp85,1997,25.9343,-80.331
